# METADATA
start-addr   : 0x561880d8d2a0
end-addr     : 0x561880d8ee30
block-size   : 7056
owner-thread : 0
slice-size   : 129
thread-count : 8
event-count  : 9512
max-qtime    : 9335

# DATA
time,thread,event,size,offset
4711,1,R,8,2960
4712,1,W,8,2576
4713,1,W,8,2960
4714,1,R,8,2584
4715,1,R,8,2952
4716,1,W,8,2584
4717,1,W,8,2952
4718,1,R,8,2592
4719,1,R,8,2944
4720,1,W,8,2592
4721,1,W,8,2944
4722,1,R,8,2600
4723,1,R,8,2936
4724,1,W,8,2600
4725,1,W,8,2936
4726,1,R,8,2608
4727,1,R,8,2928
4728,1,W,8,2608
4729,1,W,8,2928
4730,1,R,8,2616
4731,1,R,8,2920
4732,1,W,8,2616
4733,1,W,8,2920
4734,1,R,8,2624
4735,1,R,8,2912
4736,1,W,8,2624
4737,1,W,8,2912
4738,1,R,8,2632
4739,1,R,8,2904
4740,1,W,8,2632
4741,1,W,8,2904
4742,1,R,8,2640
4743,1,R,8,2896
4744,1,W,8,2640
4745,1,W,8,2896
4746,1,R,8,2648
4747,1,R,8,2888
4748,1,W,8,2648
4749,1,W,8,2888
4750,1,R,8,2656
4751,1,R,8,2880
4752,1,W,8,2656
4753,1,W,8,2880
4754,1,R,8,2664
4755,1,R,8,2872
4756,1,W,8,2664
4757,1,W,8,2872
4758,1,R,8,2672
4759,1,R,8,2864
4760,1,W,8,2672
4761,1,W,8,2864
4762,1,R,8,2680
4763,1,R,8,2856
4764,1,W,8,2680
4765,1,W,8,2856
4766,1,R,8,2688
4767,1,R,8,2848
4768,1,W,8,2688
4769,1,W,8,2848
4770,1,R,8,2696
4771,1,R,8,2840
4772,1,W,8,2696
4773,1,W,8,2840
4774,1,R,8,2704
4775,1,R,8,2832
4776,1,W,8,2704
4777,1,W,8,2832
4778,1,R,8,2712
4779,1,R,8,2824
4780,1,W,8,2712
4781,1,W,8,2824
4782,1,R,8,2720
4783,1,R,8,2816
4784,1,W,8,2720
4785,1,W,8,2816
4786,1,R,8,2728
4787,1,R,8,2808
4788,1,W,8,2728
4789,1,W,8,2808
4790,1,R,8,2736
4791,1,R,8,2800
4792,1,W,8,2736
4793,1,W,8,2800
4794,1,R,8,2744
4795,1,R,8,2792
4796,1,W,8,2744
4797,1,W,8,2792
4798,1,R,8,2752
4799,1,R,8,2784
4800,1,W,8,2752
4801,1,W,8,2784
4802,1,R,8,2760
4803,1,R,8,2776
4804,1,W,8,2760
4805,1,W,8,2776
4806,1,R,8,2016
4807,1,R,8,2344
4808,1,W,8,2016
4809,1,W,8,2344
4810,1,R,8,2024
4811,1,R,8,2336
4812,1,W,8,2024
4813,1,W,8,2336
4814,1,R,8,2032
4815,1,R,8,2328
4816,1,W,8,2032
4817,1,W,8,2328
4818,1,R,8,2040
4819,1,R,8,2320
4820,1,W,8,2040
4821,1,W,8,2320
4822,1,R,8,2048
4823,1,R,8,2312
4824,1,W,8,2048
4825,1,W,8,2312
4826,1,R,8,2056
4827,1,R,8,2304
4828,1,W,8,2056
4829,1,W,8,2304
4830,1,R,8,2064
4831,1,R,8,2296
4832,1,W,8,2064
4833,1,W,8,2296
4834,1,R,8,2072
4835,1,R,8,2288
4836,1,W,8,2072
4837,1,W,8,2288
4838,1,R,8,2080
4839,1,R,8,2280
4840,1,W,8,2080
4841,1,W,8,2280
4842,1,R,8,2088
4843,1,R,8,2272
4844,1,W,8,2088
4845,1,W,8,2272
4846,1,R,8,2096
4847,1,R,8,2264
4848,1,W,8,2096
4849,1,W,8,2264
4850,1,R,8,2104
4851,1,R,8,2256
4852,1,W,8,2104
4853,1,W,8,2256
4854,1,R,8,2112
4855,1,R,8,2248
4856,1,W,8,2112
4857,1,W,8,2248
4858,1,R,8,2120
4859,1,R,8,2240
4860,1,W,8,2120
4861,1,W,8,2240
4862,1,R,8,2128
4863,1,R,8,2232
4864,1,W,8,2128
4865,1,W,8,2232
4866,1,R,8,2136
4867,1,R,8,2224
4868,1,W,8,2136
4869,1,W,8,2224
4870,1,R,8,2144
4871,1,R,8,2216
4872,1,W,8,2144
4873,1,W,8,2216
4874,1,R,8,2152
4875,1,R,8,2208
4876,1,W,8,2152
4877,1,W,8,2208
4878,1,R,8,2160
4879,1,R,8,2200
4880,1,W,8,2160
4881,1,W,8,2200
4882,1,R,8,2168
4883,1,R,8,2192
4884,1,W,8,2168
4885,1,W,8,2192
4886,1,R,8,2176
4887,1,R,8,2184
4888,1,W,8,2176
4889,1,W,8,2184
4890,1,R,8,2352
4891,1,R,8,2848
4892,1,W,8,2352
4893,1,W,8,2848
4894,1,R,8,2360
4895,1,R,8,2840
4896,1,W,8,2360
4897,1,W,8,2840
4898,1,R,8,2368
4899,1,R,8,2832
4900,1,W,8,2368
4901,1,W,8,2832
4902,1,R,8,2376
4903,1,R,8,2824
4904,1,W,8,2376
4905,1,W,8,2824
4906,1,R,8,2384
4907,1,R,8,2816
4908,1,W,8,2384
4909,1,W,8,2816
4910,1,R,8,2392
4911,1,R,8,2808
4912,1,W,8,2392
4913,1,W,8,2808
4914,1,R,8,2400
4915,1,R,8,2800
4916,1,W,8,2400
4917,1,W,8,2800
4918,1,R,8,2408
4919,1,R,8,2792
4920,1,W,8,2408
4921,1,W,8,2792
4922,1,R,8,2416
4923,1,R,8,2784
4924,1,W,8,2416
4925,1,W,8,2784
4926,1,R,8,2424
4927,1,R,8,2776
4928,1,W,8,2424
4929,1,W,8,2776
4930,1,R,8,2432
4931,1,R,8,2768
4932,1,W,8,2432
4933,1,W,8,2768
4934,1,R,8,2440
4935,1,R,8,2760
4936,1,W,8,2440
4937,1,W,8,2760
4938,1,R,8,2448
4939,1,R,8,2752
4940,1,W,8,2448
4941,1,W,8,2752
4942,1,R,8,2456
4943,1,R,8,2744
4944,1,W,8,2456
4945,1,W,8,2744
4946,1,R,8,2464
4947,1,R,8,2736
4948,1,W,8,2464
4949,1,W,8,2736
4950,1,R,8,2472
4951,1,R,8,2728
4952,1,W,8,2472
4953,1,W,8,2728
4954,1,R,8,2480
4955,1,R,8,2720
4956,1,W,8,2480
4957,1,W,8,2720
4958,1,R,8,2488
4959,1,R,8,2712
4960,1,W,8,2488
4961,1,W,8,2712
4962,1,R,8,2496
4963,1,R,8,2704
4964,1,W,8,2496
4965,1,W,8,2704
4966,1,R,8,2504
4967,1,R,8,2696
4968,1,W,8,2504
4969,1,W,8,2696
4970,1,R,8,2512
4971,1,R,8,2688
4972,1,W,8,2512
4973,1,W,8,2688
4974,1,R,8,2520
4975,1,R,8,2680
4976,1,W,8,2520
4977,1,W,8,2680
4978,1,R,8,2528
4979,1,R,8,2672
4980,1,W,8,2528
4981,1,W,8,2672
4982,1,R,8,2536
4983,1,R,8,2664
4984,1,W,8,2536
4985,1,W,8,2664
4986,1,R,8,2544
4987,1,R,8,2656
4988,1,W,8,2544
4989,1,W,8,2656
4990,1,R,8,2552
4991,1,R,8,2648
4992,1,W,8,2552
4993,1,W,8,2648
4994,1,R,8,2560
4995,1,R,8,2640
4996,1,W,8,2560
4997,1,W,8,2640
4998,1,R,8,2568
4999,1,R,8,2632
5000,1,W,8,2568
5001,1,W,8,2632
5002,1,R,8,2576
5003,1,R,8,2624
5004,1,W,8,2576
5005,1,W,8,2624
5006,1,R,8,2584
5007,1,R,8,2616
5008,1,W,8,2584
5009,1,W,8,2616
5010,1,R,8,2592
5011,1,R,8,2608
5012,1,W,8,2592
5013,1,W,8,2608
5014,1,R,8,2016
5015,1,R,8,2848
5016,1,W,8,2016
5017,1,W,8,2848
5018,1,R,8,2024
5019,1,R,8,2840
5020,1,W,8,2024
5021,1,W,8,2840
5022,1,R,8,2032
5023,1,R,8,2832
5024,1,W,8,2032
5025,1,W,8,2832
5026,1,R,8,2040
5027,1,R,8,2824
5028,1,W,8,2040
5029,1,W,8,2824
5030,1,R,8,2048
5031,1,R,8,2816
5032,1,W,8,2048
5033,1,W,8,2816
5034,1,R,8,2056
5035,1,R,8,2808
5036,1,W,8,2056
5037,1,W,8,2808
5038,1,R,8,2064
5039,1,R,8,2800
5040,1,W,8,2064
5041,1,W,8,2800
5042,1,R,8,2072
5043,1,R,8,2792
5044,1,W,8,2072
5045,1,W,8,2792
5046,1,R,8,2080
5047,1,R,8,2784
5048,1,W,8,2080
5049,1,W,8,2784
5050,1,R,8,2088
5051,1,R,8,2776
5052,1,W,8,2088
5053,1,W,8,2776
5054,1,R,8,2096
5055,1,R,8,2768
5056,1,W,8,2096
5057,1,W,8,2768
5058,1,R,8,2104
5059,1,R,8,2760
5060,1,W,8,2104
5061,1,W,8,2760
5062,1,R,8,2112
5063,1,R,8,2752
5064,1,W,8,2112
5065,1,W,8,2752
5066,1,R,8,2120
5067,1,R,8,2744
5068,1,W,8,2120
5069,1,W,8,2744
5070,1,R,8,2128
5071,1,R,8,2736
5072,1,W,8,2128
5073,1,W,8,2736
5074,1,R,8,2136
5075,1,R,8,2728
5076,1,W,8,2136
5077,1,W,8,2728
5078,1,R,8,2144
5079,1,R,8,2720
5080,1,W,8,2144
5081,1,W,8,2720
5082,1,R,8,2152
5083,1,R,8,2712
5084,1,W,8,2152
5085,1,W,8,2712
5086,1,R,8,2160
5087,1,R,8,2704
5088,1,W,8,2160
5089,1,W,8,2704
5090,1,R,8,2168
5091,1,R,8,2696
5092,1,W,8,2168
5093,1,W,8,2696
5094,1,R,8,2176
5095,1,R,8,2688
5096,1,W,8,2176
5097,1,W,8,2688
5098,1,R,8,2184
5099,1,R,8,2680
5100,1,W,8,2184
5101,1,W,8,2680
5102,1,R,8,2192
5103,1,R,8,2672
5104,1,W,8,2192
5105,1,W,8,2672
5106,1,R,8,2200
5107,1,R,8,2664
5108,1,W,8,2200
5109,1,W,8,2664
5110,1,R,8,2208
5111,1,R,8,2656
5112,1,W,8,2208
5113,1,W,8,2656
5114,1,R,8,2216
5115,1,R,8,2648
5116,1,W,8,2216
5117,1,W,8,2648
5118,1,R,8,2224
5119,1,R,8,2640
5120,1,W,8,2224
5121,1,W,8,2640
5122,1,R,8,2232
5123,1,R,8,2632
5124,1,W,8,2232
5125,1,W,8,2632
5126,1,R,8,2240
5127,1,R,8,2624
5128,1,W,8,2240
5129,1,W,8,2624
5130,1,R,8,2248
5131,1,R,8,2616
5132,1,W,8,2248
5133,1,W,8,2616
5134,1,R,8,2256
5135,1,R,8,2608
5136,1,W,8,2256
5137,1,W,8,2608
5138,1,R,8,2264
5139,1,R,8,2600
5140,1,W,8,2264
5141,1,W,8,2600
5142,1,R,8,2272
5143,1,R,8,2592
5144,1,W,8,2272
5145,1,W,8,2592
5146,1,R,8,2280
5147,1,R,8,2584
5148,1,W,8,2280
5149,1,W,8,2584
5150,1,R,8,2288
5151,1,R,8,2576
5152,1,W,8,2288
5153,1,W,8,2576
5154,1,R,8,2296
5155,1,R,8,2568
5156,1,W,8,2296
5157,1,W,8,2568
5158,1,R,8,2304
5159,1,R,8,2560
5160,1,W,8,2304
5161,1,W,8,2560
5162,1,R,8,2312
5163,1,R,8,2552
5164,1,W,8,2312
5165,1,W,8,2552
5166,1,R,8,2320
5167,1,R,8,2544
5168,1,W,8,2320
5169,1,W,8,2544
5170,1,R,8,2328
5171,1,R,8,2536
5172,1,W,8,2328
5173,1,W,8,2536
5174,1,R,8,2336
5175,1,R,8,2528
5176,1,W,8,2336
5177,1,W,8,2528
5178,1,R,8,2344
5179,1,R,8,2520
5180,1,W,8,2344
5181,1,W,8,2520
5182,1,R,8,2352
5183,1,R,8,2512
5184,1,W,8,2352
5185,1,W,8,2512
5186,1,R,8,2360
5187,1,R,8,2504
5188,1,W,8,2360
5189,1,W,8,2504
5190,1,R,8,2368
5191,1,R,8,2496
5192,1,W,8,2368
5193,1,W,8,2496
5194,1,R,8,2376
5195,1,R,8,2488
5196,1,W,8,2376
5197,1,W,8,2488
5198,1,R,8,2384
5199,1,R,8,2480
5200,1,W,8,2384
5201,1,W,8,2480
5202,1,R,8,2392
5203,1,R,8,2472
5204,1,W,8,2392
5205,1,W,8,2472
5206,1,R,8,2400
5207,1,R,8,2464
5208,1,W,8,2400
5209,1,W,8,2464
5210,1,R,8,2408
5211,1,R,8,2456
5212,1,W,8,2408
5213,1,W,8,2456
5214,1,R,8,2416
5215,1,R,8,2448
5216,1,W,8,2416
5217,1,W,8,2448
5218,1,R,8,2424
5219,1,R,8,2440
5220,1,W,8,2424
5221,1,W,8,2440
5222,1,R,8,840
5223,1,R,8,1672
5224,1,W,8,840
5225,1,W,8,1672
5226,1,R,8,848
5227,1,R,8,1664
5228,1,W,8,848
5229,1,W,8,1664
5230,1,R,8,856
5231,1,R,8,1656
5232,1,W,8,856
5233,1,W,8,1656
5234,1,R,8,864
5235,1,R,8,1648
5236,1,W,8,864
5237,1,W,8,1648
5238,1,R,8,872
5239,1,R,8,1640
5240,1,W,8,872
5241,1,W,8,1640
5242,1,R,8,880
5243,1,R,8,1632
5244,1,W,8,880
5245,1,W,8,1632
5246,1,R,8,888
5247,1,R,8,1624
5248,1,W,8,888
5249,1,W,8,1624
5250,1,R,8,896
5251,1,R,8,1616
5252,1,W,8,896
5253,1,W,8,1616
5254,1,R,8,904
5255,1,R,8,1608
5256,1,W,8,904
5257,1,W,8,1608
5258,1,R,8,912
5259,1,R,8,1600
5260,1,W,8,912
5261,1,W,8,1600
5262,1,R,8,920
5263,1,R,8,1592
5264,1,W,8,920
5265,1,W,8,1592
5266,1,R,8,928
5267,1,R,8,1584
5268,1,W,8,928
5269,1,W,8,1584
5270,1,R,8,936
5271,1,R,8,1576
5272,1,W,8,936
5273,1,W,8,1576
5274,1,R,8,944
5275,1,R,8,1568
5276,1,W,8,944
5277,1,W,8,1568
5278,1,R,8,952
5279,1,R,8,1560
5280,1,W,8,952
5281,1,W,8,1560
5282,1,R,8,960
5283,1,R,8,1552
5284,1,W,8,960
5285,1,W,8,1552
5286,1,R,8,968
5287,1,R,8,1544
5288,1,W,8,968
5289,1,W,8,1544
5290,1,R,8,976
5291,1,R,8,1536
5292,1,W,8,976
5293,1,W,8,1536
5294,1,R,8,984
5295,1,R,8,1528
5296,1,W,8,984
5297,1,W,8,1528
5298,1,R,8,992
5299,1,R,8,1520
5300,1,W,8,992
5301,1,W,8,1520
5302,1,R,8,1000
5303,1,R,8,1512
5304,1,W,8,1000
5305,1,W,8,1512
5306,1,R,8,1008
5307,1,R,8,1504
5308,1,W,8,1008
5309,1,W,8,1504
5310,1,R,8,1016
5311,1,R,8,1496
5312,1,W,8,1016
5313,1,W,8,1496
5314,1,R,8,1024
5315,1,R,8,1488
5316,1,W,8,1024
5317,1,W,8,1488
5318,1,R,8,1032
5319,1,R,8,1480
5320,1,W,8,1032
5321,1,W,8,1480
5322,1,R,8,1040
5323,1,R,8,1472
5324,1,W,8,1040
5325,1,W,8,1472
5326,1,R,8,1048
5327,1,R,8,1464
5328,1,W,8,1048
5329,1,W,8,1464
5330,1,R,8,1056
5331,1,R,8,1456
5332,1,W,8,1056
5333,1,W,8,1456
5334,1,R,8,1064
5335,1,R,8,1448
5336,1,W,8,1064
5337,1,W,8,1448
5338,1,R,8,1072
5339,1,R,8,1440
5340,1,W,8,1072
5341,1,W,8,1440
5342,1,R,8,1080
5343,1,R,8,1432
5344,1,W,8,1080
5345,1,W,8,1432
5346,1,R,8,1088
5347,1,R,8,1424
5348,1,W,8,1088
5349,1,W,8,1424
5350,1,R,8,1096
5351,1,R,8,1416
5352,1,W,8,1096
5353,1,W,8,1416
5354,1,R,8,1104
5355,1,R,8,1408
5356,1,W,8,1104
5357,1,W,8,1408
5358,1,R,8,1112
5359,1,R,8,1400
5360,1,W,8,1112
5361,1,W,8,1400
5362,1,R,8,1120
5363,1,R,8,1392
5364,1,W,8,1120
5365,1,W,8,1392
5366,1,R,8,1128
5367,1,R,8,1384
5368,1,W,8,1128
5369,1,W,8,1384
5370,1,R,8,1136
5371,1,R,8,1376
5372,1,W,8,1136
5373,1,W,8,1376
5374,1,R,8,1144
5375,1,R,8,1368
5376,1,W,8,1144
5377,1,W,8,1368
5378,1,R,8,1152
5379,1,R,8,1360
5380,1,W,8,1152
5381,1,W,8,1360
5382,1,R,8,1160
5383,1,R,8,1352
5384,1,W,8,1160
5385,1,W,8,1352
5386,1,R,8,1168
5387,1,R,8,1344
5388,1,W,8,1168
5389,1,W,8,1344
5390,1,R,8,1176
5391,1,R,8,1336
5392,1,W,8,1176
5393,1,W,8,1336
5394,1,R,8,1184
5395,1,R,8,1328
5396,1,W,8,1184
5397,1,W,8,1328
5398,1,R,8,1192
5399,1,R,8,1320
5400,1,W,8,1192
5401,1,W,8,1320
5402,1,R,8,1200
5403,1,R,8,1312
5404,1,W,8,1200
5405,1,W,8,1312
5406,1,R,8,1208
5407,1,R,8,1304
5408,1,W,8,1208
5409,1,W,8,1304
5410,1,R,8,1216
5411,1,R,8,1296
5412,1,W,8,1216
5413,1,W,8,1296
5414,1,R,8,1224
5415,1,R,8,1288
5416,1,W,8,1224
5417,1,W,8,1288
5418,1,R,8,1232
5419,1,R,8,1280
5420,1,W,8,1232
5421,1,W,8,1280
5422,1,R,8,1240
5423,1,R,8,1272
5424,1,W,8,1240
5425,1,W,8,1272
5426,1,R,8,1248
5427,1,R,8,1264
5428,1,W,8,1248
5429,1,W,8,1264
5430,1,R,8,1680
5431,1,R,8,2512
5432,1,W,8,1680
5433,1,W,8,2512
5434,1,R,8,1688
5435,1,R,8,2504
5436,1,W,8,1688
5437,1,W,8,2504
5438,1,R,8,1696
5439,1,R,8,2496
5440,1,W,8,1696
5441,1,W,8,2496
5442,1,R,8,1704
5443,1,R,8,2488
5444,1,W,8,1704
5445,1,W,8,2488
5446,1,R,8,1712
5447,1,R,8,2480
5448,1,W,8,1712
5449,1,W,8,2480
5450,1,R,8,1720
5451,1,R,8,2472
5452,1,W,8,1720
5453,1,W,8,2472
5454,1,R,8,1728
5455,1,R,8,2464
5456,1,W,8,1728
5457,1,W,8,2464
5458,1,R,8,1736
5459,1,R,8,2456
5460,1,W,8,1736
5461,1,W,8,2456
5462,1,R,8,1744
5463,1,R,8,2448
5464,1,W,8,1744
5465,1,W,8,2448
5466,1,R,8,1752
5467,1,R,8,2440
5468,1,W,8,1752
5469,1,W,8,2440
5470,1,R,8,1760
5471,1,R,8,2432
5472,1,W,8,1760
5473,1,W,8,2432
5474,1,R,8,1768
5475,1,R,8,2424
5476,1,W,8,1768
5477,1,W,8,2424
5478,1,R,8,1776
5479,1,R,8,2416
5480,1,W,8,1776
5481,1,W,8,2416
5482,1,R,8,1784
5483,1,R,8,2408
5484,1,W,8,1784
5485,1,W,8,2408
5486,1,R,8,1792
5487,1,R,8,2400
5488,1,W,8,1792
5489,1,W,8,2400
5490,1,R,8,1800
5491,1,R,8,2392
5492,1,W,8,1800
5493,1,W,8,2392
5494,1,R,8,1808
5495,1,R,8,2384
5496,1,W,8,1808
5497,1,W,8,2384
5498,1,R,8,1816
5499,1,R,8,2376
5500,1,W,8,1816
5501,1,W,8,2376
5502,1,R,8,1824
5503,1,R,8,2368
5504,1,W,8,1824
5505,1,W,8,2368
5506,1,R,8,1832
5507,1,R,8,2360
5508,1,W,8,1832
5509,1,W,8,2360
5510,1,R,8,1840
5511,1,R,8,2352
5512,1,W,8,1840
5513,1,W,8,2352
5514,1,R,8,1848
5515,1,R,8,2344
5516,1,W,8,1848
5517,1,W,8,2344
5518,1,R,8,1856
5519,1,R,8,2336
5520,1,W,8,1856
5521,1,W,8,2336
5522,1,R,8,1864
5523,1,R,8,2328
5524,1,W,8,1864
5525,1,W,8,2328
5526,1,R,8,1872
5527,1,R,8,2320
5528,1,W,8,1872
5529,1,W,8,2320
5530,1,R,8,1880
5531,1,R,8,2312
5532,1,W,8,1880
5533,1,W,8,2312
5534,1,R,8,1888
5535,1,R,8,2304
5536,1,W,8,1888
5537,1,W,8,2304
5538,1,R,8,1896
5539,1,R,8,2296
5540,1,W,8,1896
5541,1,W,8,2296
5542,1,R,8,1904
5543,1,R,8,2288
5544,1,W,8,1904
5545,1,W,8,2288
5546,1,R,8,1912
5547,1,R,8,2280
5548,1,W,8,1912
5549,1,W,8,2280
5550,1,R,8,1920
5551,1,R,8,2272
5552,1,W,8,1920
5553,1,W,8,2272
5554,1,R,8,1928
5555,1,R,8,2264
5556,1,W,8,1928
5557,1,W,8,2264
5558,1,R,8,1936
5559,1,R,8,2256
5560,1,W,8,1936
5561,1,W,8,2256
5562,1,R,8,1944
5563,1,R,8,2248
5564,1,W,8,1944
5565,1,W,8,2248
5566,1,R,8,1952
5567,1,R,8,2240
5568,1,W,8,1952
5569,1,W,8,2240
5570,1,R,8,1960
5571,1,R,8,2232
5572,1,W,8,1960
5573,1,W,8,2232
5574,1,R,8,1968
5575,1,R,8,2224
5576,1,W,8,1968
5577,1,W,8,2224
5578,1,R,8,1976
5579,1,R,8,2216
5580,1,W,8,1976
5581,1,W,8,2216
5582,1,R,8,1984
5583,1,R,8,2208
5584,1,W,8,1984
5585,1,W,8,2208
5586,1,R,8,1992
5587,1,R,8,2200
5588,1,W,8,1992
5589,1,W,8,2200
5590,1,R,8,2000
5591,1,R,8,2192
5592,1,W,8,2000
5593,1,W,8,2192
5594,1,R,8,2008
5595,1,R,8,2184
5596,1,W,8,2008
5597,1,W,8,2184
5598,1,R,8,2016
5599,1,R,8,2176
5600,1,W,8,2016
5601,1,W,8,2176
5602,1,R,8,2024
5603,1,R,8,2168
5604,1,W,8,2024
5605,1,W,8,2168
5606,1,R,8,2032
5607,1,R,8,2160
5608,1,W,8,2032
5609,1,W,8,2160
5610,1,R,8,2040
5611,1,R,8,2152
5612,1,W,8,2040
5613,1,W,8,2152
5614,1,R,8,2048
5615,1,R,8,2144
5616,1,W,8,2048
5617,1,W,8,2144
5618,1,R,8,2056
5619,1,R,8,2136
5620,1,W,8,2056
5621,1,W,8,2136
5622,1,R,8,2064
5623,1,R,8,2128
5624,1,W,8,2064
5625,1,W,8,2128
5626,1,R,8,2072
5627,1,R,8,2120
5628,1,W,8,2072
5629,1,W,8,2120
5630,1,R,8,2080
5631,1,R,8,2112
5632,1,W,8,2080
5633,1,W,8,2112
5634,1,R,8,2088
5635,1,R,8,2104
5636,1,W,8,2088
5637,1,W,8,2104
5638,1,R,8,840
5639,1,R,8,2512
5640,1,W,8,840
5641,1,W,8,2512
5642,1,R,8,848
5643,1,R,8,2504
5644,1,W,8,848
5645,1,W,8,2504
5646,1,R,8,856
5647,1,R,8,2496
5648,1,W,8,856
5649,1,W,8,2496
5650,1,R,8,864
5651,1,R,8,2488
5652,1,W,8,864
5653,1,W,8,2488
5654,1,R,8,872
5655,1,R,8,2480
5656,1,W,8,872
5657,1,W,8,2480
5658,1,R,8,880
5659,1,R,8,2472
5660,1,W,8,880
5661,1,W,8,2472
5662,1,R,8,888
5663,1,R,8,2464
5664,1,W,8,888
5665,1,W,8,2464
5666,1,R,8,896
5667,1,R,8,2456
5668,1,W,8,896
5669,1,W,8,2456
5670,1,R,8,904
5671,1,R,8,2448
5672,1,W,8,904
5673,1,W,8,2448
5674,1,R,8,912
5675,1,R,8,2440
5676,1,W,8,912
5677,1,W,8,2440
5678,1,R,8,920
5679,1,R,8,2432
5680,1,W,8,920
5681,1,W,8,2432
5682,1,R,8,928
5683,1,R,8,2424
5684,1,W,8,928
5685,1,W,8,2424
5686,1,R,8,936
5687,1,R,8,2416
5688,1,W,8,936
5689,1,W,8,2416
5690,1,R,8,944
5691,1,R,8,2408
5692,1,W,8,944
5693,1,W,8,2408
5694,1,R,8,952
5695,1,R,8,2400
5696,1,W,8,952
5697,1,W,8,2400
5698,1,R,8,960
5699,1,R,8,2392
5700,1,W,8,960
5701,1,W,8,2392
5702,1,R,8,968
5703,1,R,8,2384
5704,1,W,8,968
5705,1,W,8,2384
5706,1,R,8,976
5707,1,R,8,2376
5708,1,W,8,976
5709,1,W,8,2376
5710,1,R,8,984
5711,1,R,8,2368
5712,1,W,8,984
5713,1,W,8,2368
5714,1,R,8,992
5715,1,R,8,2360
5716,1,W,8,992
5717,1,W,8,2360
5718,1,R,8,1000
5719,1,R,8,2352
5720,1,W,8,1000
5721,1,W,8,2352
5722,1,R,8,1008
5723,1,R,8,2344
5724,1,W,8,1008
5725,1,W,8,2344
5726,1,R,8,1016
5727,1,R,8,2336
5728,1,W,8,1016
5729,1,W,8,2336
5730,1,R,8,1024
5731,1,R,8,2328
5732,1,W,8,1024
5733,1,W,8,2328
5734,1,R,8,1032
5735,1,R,8,2320
5736,1,W,8,1032
5737,1,W,8,2320
5738,1,R,8,1040
5739,1,R,8,2312
5740,1,W,8,1040
5741,1,W,8,2312
5742,1,R,8,1048
5743,1,R,8,2304
5744,1,W,8,1048
5745,1,W,8,2304
5746,1,R,8,1056
5747,1,R,8,2296
5748,1,W,8,1056
5749,1,W,8,2296
5750,1,R,8,1064
5751,1,R,8,2288
5752,1,W,8,1064
5753,1,W,8,2288
5754,1,R,8,1072
5755,1,R,8,2280
5756,1,W,8,1072
5757,1,W,8,2280
5758,1,R,8,1080
5759,1,R,8,2272
5760,1,W,8,1080
5761,1,W,8,2272
5762,1,R,8,1088
5763,1,R,8,2264
5764,1,W,8,1088
5765,1,W,8,2264
5766,1,R,8,1096
5767,1,R,8,2256
5768,1,W,8,1096
5769,1,W,8,2256
5770,1,R,8,1104
5771,1,R,8,2248
5772,1,W,8,1104
5773,1,W,8,2248
5774,1,R,8,1112
5775,1,R,8,2240
5776,1,W,8,1112
5777,1,W,8,2240
5778,1,R,8,1120
5779,1,R,8,2232
5780,1,W,8,1120
5781,1,W,8,2232
5782,1,R,8,1128
5783,1,R,8,2224
5784,1,W,8,1128
5785,1,W,8,2224
5786,1,R,8,1136
5787,1,R,8,2216
5788,1,W,8,1136
5789,1,W,8,2216
5790,1,R,8,1144
5791,1,R,8,2208
5792,1,W,8,1144
5793,1,W,8,2208
5794,1,R,8,1152
5795,1,R,8,2200
5796,1,W,8,1152
5797,1,W,8,2200
5798,1,R,8,1160
5799,1,R,8,2192
5800,1,W,8,1160
5801,1,W,8,2192
5802,1,R,8,1168
5803,1,R,8,2184
5804,1,W,8,1168
5805,1,W,8,2184
5806,1,R,8,1176
5807,1,R,8,2176
5808,1,W,8,1176
5809,1,W,8,2176
5810,1,R,8,1184
5811,1,R,8,2168
5812,1,W,8,1184
5813,1,W,8,2168
5814,1,R,8,1192
5815,1,R,8,2160
5816,1,W,8,1192
5817,1,W,8,2160
5818,1,R,8,1200
5819,1,R,8,2152
5820,1,W,8,1200
5821,1,W,8,2152
5822,1,R,8,1208
5823,1,R,8,2144
5824,1,W,8,1208
5825,1,W,8,2144
5826,1,R,8,1216
5827,1,R,8,2136
5828,1,W,8,1216
5829,1,W,8,2136
5830,1,R,8,1224
5831,1,R,8,2128
5832,1,W,8,1224
5833,1,W,8,2128
5834,1,R,8,1232
5835,1,R,8,2120
5836,1,W,8,1232
5837,1,W,8,2120
5838,1,R,8,1240
5839,1,R,8,2112
5840,1,W,8,1240
5841,1,W,8,2112
5842,1,R,8,1248
5843,1,R,8,2104
5844,1,W,8,1248
5845,1,W,8,2104
5846,1,R,8,1256
5847,1,R,8,2096
5848,1,W,8,1256
5849,1,W,8,2096
5850,1,R,8,1264
5851,1,R,8,2088
5852,1,W,8,1264
5853,1,W,8,2088
5854,1,R,8,1272
5855,1,R,8,2080
5856,1,W,8,1272
5857,1,W,8,2080
5858,1,R,8,1280
5859,1,R,8,2072
5860,1,W,8,1280
5861,1,W,8,2072
5862,1,R,8,1288
5863,1,R,8,2064
5864,1,W,8,1288
5865,1,W,8,2064
5866,1,R,8,1296
5867,1,R,8,2056
5868,1,W,8,1296
5869,1,W,8,2056
5870,1,R,8,1304
5871,1,R,8,2048
5872,1,W,8,1304
5873,1,W,8,2048
